DOI,Title,Authors,Corresponding Authors,Institution,Date,Version,Type,Category,Xml,Published
10.1101/399931,DEBrowser: Interactive Differential Expression Analysis and Visualization Tool for Count Data,"Kucukural, A.; Yukselen, O.; Ozata, D. M.; Moore, M. J.; Garber, M.",Manuel  Garber,UMASS MEDICAL SCHOOL,2018-08-24,1,new results,bioinformatics,https://www.biorxiv.org/content/early/2018/08/24/399931.source.xml,10.1186/s12864-018-5362-x
10.1101/399931,DEBrowser: Interactive Differential Expression Analysis and Visualization Tool for Count Data,"Kucukural, A.; Yukselen, O.; Ozata, D. M.; Moore, M. J.; Garber, M.",Manuel  Garber,UMASS MEDICAL SCHOOL,2018-08-27,2,new results,bioinformatics,https://www.biorxiv.org/content/early/2018/08/27/399931.source.xml,10.1186/s12864-018-5362-x
10.1101/399816,Gene-Specific Predictability of Protein Levels from mRNA Data in Humans,"Moulana, A.; Scanteianu, A.; Jones, D.; Stern, A. D.; Bouhaddou, M.; Birtwistle, M.",Marc  Birtwistle,Clemson University,2018-08-24,1,new results,systems biology,https://www.biorxiv.org/content/early/2018/08/24/399816.source.xml,NA
10.1101/395541,MicroRNA regulation of BMP signaling; cross-talk between endothelium and vascular smooth muscle cells,"Watterston, C.; Zeng, L.; Onabadejo, A.; Childs, S. J.",Sarah J Childs,University of Calgary,2018-08-24,1,new results,developmental biology,https://www.biorxiv.org/content/early/2018/08/24/395541.source.xml,NA
10.1101/399626,Laminar Segregation of Sensory Coding and Behavioral Readout in Macaque V4,"Moore, T.; Pettine, W. W.; Steinmetz, N. A.",Tirin  Moore,Stanford University,2018-08-24,1,new results,neuroscience,https://www.biorxiv.org/content/early/2018/08/24/399626.source.xml,10.1073/pnas.1819398116
10.1101/399717,Evidence of Muller glia conversion into retina ganglion cells using Neurogenin2,"Guimaraes, R. P.; Landeira, B. S.; Coelho, D. M.; Golbert, D. C.; Silveira, M. S.; Linden, R.; de Melo Reis, R. A.; Costa, M. R.",Marcos R Costa,"Brain Institute, UFRN",2018-08-24,1,new results,neuroscience,https://www.biorxiv.org/content/early/2018/08/24/399717.source.xml,10.3389/fncel.2018.00410
10.1101/400002,Achieving Reversible Ligand-Protein Unbinding with Deep Learning and Molecular Dynamics through RAVE,"Ribeiro, J. M. L.; Tiwary, P.",Pratyush  Tiwary,University of Maryland at College Park,2018-08-25,1,new results,biophysics,https://www.biorxiv.org/content/early/2018/08/25/400002.source.xml,NA
10.1101/399881,RAD51 AND MITOTIC FUNCTION OF MUS81 ARE ESSENTIAL FOR RECOVERY FROM LOW-DOSE OF CAMPTOTHECIN IN THE ABSENCE OF THE WRN EXONUCLEASE,"Pichierri, P.; Aiello, F. A.; Palma, A.; Malacaria, E.; Zheng, L.; Campbell, J. L.; Shen, B.; Franchitto, A.",Pietro  Pichierri,Istituto Superiore di Sanita,2018-08-25,1,new results,cell biology,https://www.biorxiv.org/content/early/2018/08/25/399881.source.xml,10.1093/nar/gkz431
10.1101/396218,Molecular features of premenopausal breast cancers in Latin American women: pilot results from the PRECAMA study,"Olivier, M.; Bouaoun, L.; Villar, S.; Robitaille, A.; Cahais, V.; Heguy, A.; Byrnes, G.; Le Calvez-Kelm, F.; Torres-Mejia, G.; Alvarado-Cabrero, I.; Imani-Razavi, F. S.; Ines Sanchez, G.; Jaramillo, R.; Porras, C.; Rodriguez, A. C.; Garmendia, M. L.; Soto, J. L.; Romieu, I.; Porter, P.; Guenthoer, J.; Rinaldi, S.",Magali  Olivier,International Agency for Research on Cancer,2018-08-25,1,new results,cancer biology,https://www.biorxiv.org/content/early/2018/08/25/396218.source.xml,10.1371/journal.pone.0210372
10.1101/398230,Basalin: an evolutionary unconstrained protein revealed via a conserved role in basal plate function,"Dean, S.; Moreira-Leite, F.; Gull, K.",Samuel  Dean,University of Oxford,2018-08-25,1,new results,cell biology,https://www.biorxiv.org/content/early/2018/08/25/398230.source.xml,10.7554/elife.42282
10.1101/399501,SWI/SNF chromatin remodeling controls Notch-responsive enhancer accessibility,"Pillidge, Z.; Bray, S. J.",Sarah J.  Bray,"Cambridge, University of",2018-08-25,1,new results,developmental biology,https://www.biorxiv.org/content/early/2018/08/25/399501.source.xml,10.15252/embr.201846944
10.1101/399204,Structural basis of Toxoplasma gondii Perforin-Like Protein 1 membrane interaction and activity during egress,"Guerra, A. J.; Zhang, O.; Bahr, C. M. E.; Huynh, M.-H.; DelProposto, J.; Brown, W. C.; Wawrzak, Z.; Koropatkin, N. M.; Carruthers, V. B.",Vern B. Carruthers,University of Michigan Medical School,2018-08-25,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/25/399204.source.xml,10.1371/journal.ppat.1007476
10.1101/399774,Automated sample preparation for high-throughput single-cell proteomics,"Specht, H.; Harmange, G.; Perlman, D. H.; Emmott, E.; Niziolek, Z.; Budnik, B.; Slavov, N.",Nikolai  Slavov,"Department of Bioengineering, Northeastern University",2018-08-25,1,new results,systems biology,https://www.biorxiv.org/content/early/2018/08/25/399774.source.xml,NA
10.1101/399527,Molecular noise shapes bacteria-phage ecologies,"Ruess, J.; Pleska, M.; Guet, C.; Tkacik, G.",Jakob  Ruess,Institute of Science and Technology Austria,2018-08-25,1,new results,biophysics,https://www.biorxiv.org/content/early/2018/08/25/399527.source.xml,10.1371/journal.pcbi.1007168
10.1101/399766,Enhanced Stability of Non-Canonical NPC2 in the symbiosome supports coral-algal symbiosis,"Hambleton, E.; Jones, V. A. S.; Maegele, I.; Kvaskoff, D.; Sachsenheimer, T.; Guse, A.",Annika  Guse,"Heidelberg University, Centre for Organismal Studies (COS)",2018-08-25,1,new results,cell biology,https://www.biorxiv.org/content/early/2018/08/25/399766.source.xml,10.7554/eLife.43923
10.1101/399303,Regulation of tensile stress in response to external forces coordinates epithelial cell shape transitions with organ growth and elongation,"Balaji, R.; Weichselberger, V.; Classen, A.-K.",Anne-Kathrin  Classen,Albert Ludwigs University Freiburg,2018-08-25,1,new results,developmental biology,https://www.biorxiv.org/content/early/2018/08/25/399303.source.xml,10.1242/dev.171256
10.1101/399725,Restoration of visual function by transplantation of optogenetically engineered photoreceptors,"Garita-Hernandez, M.; Lampic, M.; Chaffiol, A.; Guibbal, L.; Routet, F.; Ferreira, T.; Gagliardi, G.; Reichman, S.; Picaud, S.; Sahel, J.-A.; Goureau, O.; Ader, M.; Dalkara, D.; Duebel, J.",Jens  Duebel,"Sorbonne Universite, Institut de la Vision, INSERM, CNRS, 75012 Paris, France",2018-08-25,1,new results,bioengineering,https://www.biorxiv.org/content/early/2018/08/25/399725.source.xml,10.1038/s41467-019-12330-2
10.1101/392381,Three-Dimensional Histology of Whole Zebrafish by Sub-Micron Synchrotron X-ray Micro-Tomography,"Ding, Y.; Vanselow, D. J.; Yakovlev, M. A.; Katz, S. R.; Lin, A. Y.; Clark, D. P.; Vargas, P.; Xin, X.; Copper, J. E.; Canfield, V. A.; Ang, K. C.; Wang, Y.; Xiao, X.; De Carlo, F.; van Rossum, D. B.; La Riviere, P.; Cheng, K. C.",Yifu  Ding,Penn State College of Medicine,2018-08-25,1,new results,pathology,https://www.biorxiv.org/content/early/2018/08/25/392381.source.xml,10.7554/eLife.44898
10.1101/399014,A CATH domain functional family based approach to identify putative cancer driver genes and driver mutations,"Ashford, P.; Pang, C. S. M.; Moya-Garcia, A. A.; Adeyelu, T.; Orengo, C.",Christine  Orengo,University College London (Institute of Structural and Molecular Biology),2018-08-25,1,new results,bioinformatics,https://www.biorxiv.org/content/early/2018/08/25/399014.source.xml,10.1038/s41598-018-36401-4
10.1101/399675,May the phage be with you? Prophage-like elements in the genomes of Soft Rot 3 Pectobacteriaceae (Pectobacterium spp. and Dickeya spp.),"Czajkowski, R.",Robert  Czajkowski,"University of Gdansk, Intercollegiate Faculty of Biotechnology UG and MUG",2018-08-25,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/25/399675.source.xml,10.3389/fmicb.2019.00138
10.1101/399675,May the phage be with you? Prophage-like elements in the genomes of Soft Rot Pectobacteriaceae (Pectobacterium spp. and Dickeya spp.),"Czajkowski, R.",Robert  Czajkowski,"University of Gdansk, Intercollegiate Faculty of Biotechnology UG and MUG",2018-08-25,2,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/25/399675.source.xml,10.3389/fmicb.2019.00138
10.1101/400036,Hemagglutinin stalk-reactive antibodies interfere with influenza virus neuraminidase activity by steric hindrance,"Chen, Y.-Q.; Lan, L. Y.-L.; Huang, M.; Henry, C.; Wilson, P. C.",Patrick C Wilson,University of Chicago,2018-08-25,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/25/400036.source.xml,10.1128/jvi.01526-18
10.1101/399709,Reference Set of Mycobacterium tuberculosis Clinical Strains: A tool for research and product development,"Borrell, S.; Trauner, A.; Brites, D.; Rigouts, L.; Loiseau, C.; Coscolla, M.; Niemann, S.; De Jong, B.; Yeboah-Manu, D.; Kato-Maeda, M.; Feldmann, J.; Reinhard, M.; Beisel, C.; Gagneux, S.",Sonia  Borrell,"Swiss Tropical and Public Health Institute, Basel, Switzerland. University of Basel, Basel.",2018-08-25,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/25/399709.source.xml,10.1371/journal.pone.0214088
10.1101/399428,Linking Fungal and Bacterial Proliferation to Microbiologically Influenced Corrosion in B20 Biodiesel Storage Tanks,"Stamps, B. W.; Bojanowski, C. L.; Drake, C. A.; Nunn, H. S.; Lloyd, P. F.; Floyd, J. G.; Berberich, K. A.; Neal, A. R.; Crookes-Goodson, W. J.; Stevenson, B. S.",Bradley S Stevenson,University of Oklahoma,2018-08-25,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/25/399428.source.xml,10.3389/fmicb.2020.00167
10.1101/399428,Linking Fungal and Bacterial Proliferation to Microbiologically Influenced Corrosion in B20 Biodiesel Storage Tanks,"Stamps, B. W.; Bojanowski, C. L.; Drake, C. A.; Nunn, H. S.; Lloyd, P. F.; Floyd, J. G.; Berberich, K. A.; Neal, A. R.; Crookes-Goodson, W. J.; Stevenson, B. S.",Bradley S Stevenson,University of Oklahoma,2018-08-26,2,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/26/399428.source.xml,10.3389/fmicb.2020.00167
10.1101/400135,Toll-Like Receptor-4 Disruption Suppresses Adipose Tissue Remodeling and Increases Survival During Cancer Cachexia Syndrome,"Henriques, F.; Lopes, M.; Franco, F.; Knobl, P.; Santos, K.; Bueno, L.; Correa, V.; Bedard, A.; Guilherme, A.; Birbrair, A.; Peres, S.; Farmer, S.; Batista, M. L.",Miguel L.  Batista,University of Mogi das Cruzes,2018-08-25,1,new results,cancer biology,https://www.biorxiv.org/content/early/2018/08/25/400135.source.xml,10.1038/s41598-018-36626-3
10.1101/399980,The Pemphigus Vulgaris antigen desmoglein-3 suppresses p53 function via the YAP-Hippo pathway,"Wan, H.; Rehman, A.; Cai, Y.; Hünefeld, C.; Jedlickova, H.; Huang, Y.; Teh, M.-T.; Uttagomol, J.; Kang, A.; Warnes, G.; Ahmad, U.; Harwood, C. A.; Bergamaschi, D.; Parkinson, E. K.; Röcken, M.; Hart, I. R.",Hong  Wan,"Queen Mary University of London, Barts and The London, School of Medicine and Dentistry",2018-08-25,1,new results,cell biology,https://www.biorxiv.org/content/early/2018/08/25/399980.source.xml,NA
10.1101/399105,Incorporating in-source fragment information improves metabolite identification accuracy in untargeted LC-MS datasets,"Seitzer, P.; Searle, B.",Brian  Searle,"Proteome Software, Portland, OR",2018-08-25,1,new results,bioinformatics,https://www.biorxiv.org/content/early/2018/08/25/399105.source.xml,10.1021/acs.jproteome.8b00601
10.1101/400150,Stability of host-parasite systems: you must differ to coevolve,"Berezovksaya, F. S.; Karev, G. P.; Katsnelson, M. I.; Wolf, Y. I.; Koonin, E. V.",Eugene V Koonin,NIH,2018-08-25,1,new results,evolutionary biology,https://www.biorxiv.org/content/early/2018/08/25/400150.source.xml,NA
10.1101/400150,Stability of host-parasite systems: you must differ to coevolve,"Berezovskaya, F. S.; Karev, G. P.; Katsnelson, M. I.; Wolf, Y. I.; Koonin, E. V.",Eugene V Koonin,NIH,2018-08-28,2,new results,evolutionary biology,https://www.biorxiv.org/content/early/2018/08/28/400150.source.xml,NA
10.1101/395301,Environments with a high probability of incompatible crosses do not select for mate avoidance in spider mites,"Rodrigues, L. R.; Zele, F.; Santos, I.; Magalhaes, S.",Leonor R Rodrigues,"Centre for Ecology, Evolution and Environmental Changes (CE3C)",2018-08-25,1,new results,evolutionary biology,https://www.biorxiv.org/content/early/2018/08/25/395301.source.xml,10.1111/evo.14429
10.1101/400242,Functional and Comparative Genomics of Niche-Specific Adapted Actinomycetes Kocuria rhizophila Strain D2 Isolated from Healthy Human Gut,"Ghattargi, V. C.; Nimonkar, Y. S.; Sape, K.; Prakash, O.; Suryavanshi, M. V.; Shouche, Y. S.; Meti, B. S.; Pawar, S. P.",Shirkant Prakash  Pawar,National Centre for Cell Science,2018-08-25,1,new results,genomics,https://www.biorxiv.org/content/early/2018/08/25/400242.source.xml,NA
10.1101/399493,PIRD: Pan immune repertoire database,"ZHANG, W.; Wang, L.; Liu, K.; Wei, X.; Yang, K.; Du, W.; Wang, S.; Guo, N.; Ma, C.; Luo, L.; Wu, J.; Lin, L.; Yang, F.; Gao, F.; Wang, X.; Li, T.; Zhang, R.; Saksena, N. K.; Yang, H.; Wang, J.; Fang, L.; Hou, Y.; Xu, X.; Liu, X.",Xiao  Liu,BGI-Shenzhen,2018-08-25,1,new results,immunology,https://www.biorxiv.org/content/early/2018/08/25/399493.source.xml,10.1093/bioinformatics/btz614
10.1101/400119,SPECIES-SPECIFIC ROOT MICROBIOTA DYNAMICS IN RESPONSE TO PLANT-AVAILABLE PHOSPHORUS,"Bodenhausen, N.; Somerville, V.; Desiro, A.; Walser, J.-C.; Borghi, L.; van der Heijden, M.; Schlaeppi, K.",Klaus  Schlaeppi,"University of Bern, Agroscope",2018-08-25,1,new results,plant biology,https://www.biorxiv.org/content/early/2018/08/25/400119.source.xml,10.1094/PBIOMES-12-18-0057-R
10.1101/400143,Effects of green seaweed extract on Arabidopsis early development suggest roles for hormone signalling in plant responses to algal fertilisers,"Ghaderiardakani, F.; Collas, E.; Kohn Damiano, D.; Tagg, K.; Graham, N. S.; Coates, J.",Juliet  Coates,University of Birmingham,2018-08-25,1,new results,plant biology,https://www.biorxiv.org/content/early/2018/08/25/400143.source.xml,10.1038/s41598-018-38093-2
10.1101/400051,A heterogeneous spatial model in which savanna and forest coexist in a stable equilibrium,"Durrett, R.; Ma, R.",Rick  Durrett,Duke,2018-08-25,1,new results,ecology,https://www.biorxiv.org/content/early/2018/08/25/400051.source.xml,NA
10.1101/398958,Widespread formation of methane by Cyanobacteria in aquatic and terrestrial environments,"Bizic-Ionescu, M.; Klintzch, T.; Ionescu, D.; Hindiyeh, M. Y.; Guenthel, M.; Muro Pastor, A. M.; Keppler, F.; Grossart, H.-P.",Mina  Bizic,"Leibniz Institute of Freshwater Ecology and Inland Fisheries, Neuglobsow, Germany",2018-08-25,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/25/398958.source.xml,10.1126/sciadv.aax5343
10.1101/399634,MANIPULATION OF VOLATILE OIL PRODUCTION AND DNA PROFILE STABILITY IN EXPOSED MEDICINAL PLANTS TO SHORT-TERM DROUGHT STRESS,"Abdelkader, A.; Nosair, H.",Amal  Abdelkader,Botany Dept. Faculty of Science. Ain shams university,2018-08-25,1,confirmatory results,plant biology,https://www.biorxiv.org/content/early/2018/08/25/399634.source.xml,10.3329/bjb.v47i4.47398
10.1101/400226,Assessing 16S marker gene survey data analysis methods using mixtures of human stool sample DNA extracts.,"Olson, N. D.; Kumar, M. S.; Li, S.; Hao, S.; Timp, W.; Salit, M. L.; Stine, O. C.; Corrada Bravo, H.",Nathan D Olson,National Institute of Standards and Technology,2018-08-25,1,new results,bioinformatics,https://www.biorxiv.org/content/early/2018/08/25/400226.source.xml,NA
10.1101/400192,A Bayesian Approach to Restricted Latent Class Models for Scientifically-Structured Clustering of Multivariate Binary Outcomes,"Wu, Z.; Casciola-Rosen, L.; Rosen, A.; Zeger, S. L.",Zhenke  Wu,"Department of Biostatistics, University of Michigan",2018-08-25,1,new results,bioinformatics,https://www.biorxiv.org/content/early/2018/08/25/400192.source.xml,10.1111/biom.13388
10.1101/399568,Whole genome sequencing reveals high complexity of copy number variation at insecticide resistance loci in malaria mosquitoes,"Lucas, E. R.; Miles, A.; Harding, N. J.; Clarkson, C. S.; Lawniczak, M. K. N.; Kwiatkowski, D. P.; Weetman, D.; Donnelly, M. J.; The Anopheles gambiae 1000 Genomes Consortium,  ",Eric R Lucas,Liverpool School of Tropical Medicine,2018-08-25,1,new results,evolutionary biology,https://www.biorxiv.org/content/early/2018/08/25/399568.source.xml,10.1101/gr.245795.118
10.1101/400259,Identification of a cis-acting determinant limiting expression of sphingomyelinase gene sph2 in Leptospira interrogans with a gfp reporter plasmid,"Matsunaga, J.; Haake, D. A.",James  Matsunaga,VA Greater Los Angeles Healthcare System,2018-08-25,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/25/400259.source.xml,10.1128/AEM.02068-18
10.1101/399733,Frequency-specific brain dynamics related to prediction during language comprehension,"Armeni, K.; Willems, R. M.; van den Bosch, A.; Schoffelen, J.-M.",Kristijan  Armeni,"Donders Institute for Brain, Cognition and Behaviour, Radboud University, Nijmegen",2018-08-25,1,new results,neuroscience,https://www.biorxiv.org/content/early/2018/08/25/399733.source.xml,10.1016/j.neuroimage.2019.04.083
10.1101/399758,Stress alters social behavior and sensitivity to pharmacological activation of kappa opioid receptors in an age-specific manner in Sprague Dawley rats,"Varlinskaya, E. I.; Spear, L. P.; Diaz, M.",Marvin  Diaz,Binghamton University,2018-08-25,1,new results,neuroscience,https://www.biorxiv.org/content/early/2018/08/25/399758.source.xml,10.1016/j.ynstr.2018.09.003
